episode,return,touches,avg_dist,avg_align,pct_forward,time_to_first_touch,terminated
1078,32.33511554252647,0,3820.64833287557,-0.016359756857758232,1.0,-1,False
1079,11.897478967022368,0,4300.032716505262,-0.009072377763352254,1.0,-1,False
1080,-1.4833054407946016,0,3314.5925544230145,0.008432821290957185,1.0,-1,False
1081,54.28031027437081,0,3070.7180918799504,0.06696197023008911,1.0,-1,False
1082,67.3611880499119,1,2155.368693350397,0.6682766331162151,1.0,436,True
1083,115.12003411818303,1,4467.172739784305,0.04733644071199154,1.0,1289,False
1084,19.387118468779647,0,4520.231504304674,-0.0480243237939107,1.0,-1,False
1085,28.80578922195307,0,3500.4499848514133,-0.02180271214503187,1.0,-1,False
1086,38.18159220867565,0,3515.8291868760853,0.032616196439937795,1.0,-1,False
1087,33.59477051052888,0,3694.656388108995,0.05898926780850161,1.0,-1,False
1088,7.778650237396327,0,4489.466737942166,-0.13312569761223536,1.0,-1,False
1089,53.21664814485307,0,3770.408441518148,0.07529004125542188,1.0,-1,False
1090,102.78093338529065,1,3994.744386498693,0.009625362818489601,1.0,316,False
1091,28.435792451430256,0,3251.769105495877,-0.01126740091611282,1.0,-1,False
1092,26.774296379053343,0,4690.607372334798,0.05579605935671781,1.0,-1,False
1093,16.513793014531455,0,4280.072463802761,0.007553752433094713,1.0,-1,False
1094,25.580993403476025,0,3598.2759636094834,0.02026833790991481,1.0,-1,False
1095,95.16920445803567,1,4661.40783309021,0.06052898140272591,1.0,2240,False
1096,18.294177772026774,0,3471.598840552436,0.05201160233544619,1.0,-1,False
1097,33.94072968417829,0,3781.504882159763,0.06995922422948449,1.0,-1,False
1098,29.00532406081242,0,4126.185706363254,0.09847071679876535,1.0,-1,False
1099,34.805524014958564,0,3743.556403160095,0.01539812280612144,1.0,-1,False
1100,39.36280164280095,0,3952.5504275427925,0.02256749456484815,1.0,-1,False
1101,31.988444365204565,0,3644.3431595865886,-0.0017017665625462541,1.0,-1,False
1102,8.961758133176893,0,4054.462212287055,0.12145308190759452,1.0,-1,False
1103,18.457124569507787,0,3901.8871603732637,-0.09948298691016842,1.0,-1,False
1104,36.19232243115792,0,3463.3556622992623,0.05275105717612961,1.0,-1,False
1105,14.170725511055654,0,3759.7260485161673,0.008116544145967863,1.0,-1,False
1106,16.021057547675944,0,4099.1211626858185,-0.0393050608267812,1.0,-1,False
1107,103.0717642902556,1,7584.438846375882,-0.07522787656297507,1.0,316,False
1108,24.172969783468325,0,3700.0679121483695,0.0032076695718569683,1.0,-1,False
1109,10.405382341244872,0,4447.42320356581,-0.05607005111187593,1.0,-1,False
1110,2.581806677179177,0,4676.09426167806,-0.08251478080844714,1.0,-1,False
1111,160.6664613760796,2,3577.0267107147215,0.0998137140363222,1.0,1436,False
1112,40.20133693769922,0,3793.34451494005,0.03133445655708783,1.0,-1,False
1113,2.803332800444762,0,4628.231271023221,0.0035382440269798583,1.0,-1,False
1114,13.261606320661357,0,3973.49490363227,-0.012792465042376635,1.0,-1,False
1115,28.61759068103337,0,3803.35726498074,-0.023118852980454296,1.0,-1,False
1116,50.67225848947488,0,2859.7795802730984,0.05595777407065422,1.0,-1,False
1117,15.58007281430641,0,4481.806336992052,0.006555272787413236,1.0,-1,False
1118,23.217628872237768,0,4047.8603063201904,0.004282527521993163,1.0,-1,False
1119,32.25637808930641,0,3783.635005942451,0.008542577593147548,1.0,-1,False
1120,41.11642070953653,0,3214.4003820292155,0.006944333158414035,1.0,-1,False
1121,22.546912892411502,0,4499.023443773058,0.02695852516872239,1.0,-1,False
1122,31.93096815786565,0,3531.3410281880697,0.13796216036566572,1.0,-1,False
1123,19.184774044361127,0,4276.950989515516,0.05437319580116309,1.0,-1,False
1124,30.48223143748677,0,3062.9098371887208,-0.004064121316251759,1.0,-1,False
1125,28.17378543700173,0,3858.372618628608,0.018363320662287557,1.0,-1,False
1126,19.66570850467593,0,4434.648041449653,0.021979220295842324,1.0,-1,False
1127,27.14139999089716,0,4024.091307504442,0.07309267824557739,1.0,-1,False
1128,24.03096414640456,0,4212.590263765123,0.03675567340778394,1.0,-1,False
1129,25.222988148803264,0,4243.2559934065075,-0.010924549225524566,1.0,-1,False
1130,92.28471446828507,1,3209.0008177662708,0.16417946084427235,1.0,2496,True
1131,39.590996512926836,0,3645.7485229449803,0.07667239552024209,1.0,-1,False
1132,29.72599881137501,0,3314.5287509494356,0.10226803318406584,1.0,-1,False
1133,65.85927553425626,1,2270.2676022509313,0.5773780458780783,1.0,443,True
1134,32.65012922126563,0,3207.116754192776,0.001965648895368051,1.0,-1,False
1135,79.74523066041287,1,5597.125356047058,0.0055762250481289815,1.0,1965,False
1136,50.66807895486641,0,3219.2147246127656,0.00555386243504472,1.0,-1,False
1137,52.84621096472159,0,3644.998194588555,0.07178946535916314,1.0,-1,False
1138,10.793469217372047,0,4388.795521375868,0.10781203110610174,1.0,-1,False
1139,20.922274143578875,0,4201.953493211534,0.022599686954830153,1.0,-1,False
1140,36.75817765938082,0,3463.9038505723743,-0.053224729285058045,1.0,-1,False
1141,35.60306347621684,0,3537.007937825521,0.009637985796030585,1.0,-1,False
1142,41.00531496105249,0,3253.8215465630424,0.12228629188644441,1.0,-1,False
1143,42.42299427112275,0,3633.8406091181437,0.0989604122304849,1.0,-1,False
1144,69.53653561910865,1,2212.3527940692325,0.6455034925696449,1.0,317,True
1145,39.129034220285,0,3200.4811642625596,0.07391800534177391,1.0,-1,False
1146,26.998173483411023,0,4608.519764065212,-0.027260202594382766,1.0,-1,False
1147,30.16108362599121,0,3957.5830329555934,0.02937642651949621,1.0,-1,False
1148,8.807140860912003,0,4024.915054490831,0.035213581436255484,1.0,-1,False
1149,36.98764125321343,0,2894.5874621666803,0.04502587412931058,1.0,-1,False
1150,20.62602228127513,0,3957.909940592448,-0.051667117555205345,1.0,-1,False
1151,35.60746092847259,0,3709.4235867563884,-0.02907677018432878,1.0,-1,False
1152,14.737104460832695,0,4056.899934217665,-0.06867621448076938,1.0,-1,False
1153,-1.2992546804183551,0,5069.509663153754,-0.07188026097389714,1.0,-1,False
1154,4.675533826859267,0,4324.6073280504015,-0.06425545115095803,1.0,-1,False
1155,28.495963053112458,0,3434.0574590386286,0.012539585744072813,1.0,-1,False
1156,102.83726465400203,1,4161.121134136963,0.042114528071379755,1.0,3431,False
1157,38.61516903982515,0,3953.612181209988,0.021815966124506505,1.0,-1,False
1158,19.403379887640533,0,4182.67181403266,-0.010374745712130486,1.0,-1,False
1159,28.101674502099883,0,3541.954751654731,0.022338139869162763,1.0,-1,False
1160,28.5982128493694,0,3553.593875732422,0.05141351744047521,1.0,-1,False
1161,33.37720961340159,0,4099.854288601346,0.0075135224575125096,1.0,-1,False
1162,0.5167597546471424,0,4303.790501844618,-0.08736019584356755,1.0,-1,False
1163,19.940108344074144,0,4263.994855041504,0.011418094069619352,1.0,-1,False
1164,31.522231718042022,0,3394.7167314656576,0.01761955374644862,1.0,-1,False
1165,38.493487105725244,0,3932.24434876336,0.014165911117710898,1.0,-1,False
1166,30.370954564963384,0,3891.318718532986,0.03276820051399732,1.0,-1,False
1167,23.445772375634128,0,3962.452563934326,-0.051516408622264864,1.0,-1,False
1168,37.32545054386137,0,3213.0019217936197,-0.008257428544659181,1.0,-1,False
1169,42.09068413516258,0,3975.3037599690756,-0.02657379093537909,1.0,-1,False
1170,65.611593493791,1,2297.921561586345,0.48088666564253574,1.0,460,True
1171,31.02949424559989,0,4157.887955559625,-0.029703445456947926,1.0,-1,False
1172,20.14073733573858,0,4537.192915166219,-0.006542241822624217,1.0,-1,False
1173,65.73173950486101,1,2274.649805219422,0.4932974775715165,1.0,443,True
1174,45.66295652094084,0,3048.3422912343344,0.11228902229214631,1.0,-1,False
1175,36.498584906753884,0,3272.4701442633736,-0.03170538840209095,1.0,-1,False
1176,15.581342810121372,0,4077.6004015774197,-0.09667829531212596,1.0,-1,False
1177,44.97008549460117,0,3877.245178413391,0.15141606183053227,1.0,-1,False
1178,108.3464207842109,1,5206.396819301332,0.17204905650279156,1.0,317,False
1179,39.00957928687028,0,2622.080609995524,0.05959029982412984,1.0,-1,False
1180,56.64960698362432,0,3203.5635335795087,0.06631410532742545,1.0,-1,False
1181,35.61621862866274,0,3796.745716264513,0.0862490762611075,1.0,-1,False
1182,38.38649731395941,0,3722.6781350708006,0.05460728579967205,1.0,-1,False
1183,33.636493621902964,0,3476.190405951606,-0.0011439243525577089,1.0,-1,False
1184,23.046811951774746,0,3717.06816212972,0.02571866429284758,1.0,-1,False
1185,29.4509197859462,0,3846.8180623838634,0.08035459430121086,1.0,-1,False
1186,31.45383978257128,0,3912.110463002523,0.0427717477824505,1.0,-1,False
1187,25.301311086656106,0,4395.3956372070315,0.0414281796152904,1.0,-1,False
1188,26.616769377945964,0,3166.6723123168945,-0.01440995845086339,1.0,-1,False
1189,25.425226511164635,0,5204.791318630642,0.015183218357269651,1.0,-1,False
1190,28.349235668397494,0,4018.0140333387585,-0.03639911707552124,1.0,-1,False
1191,36.67682789883236,0,3971.4744078063964,0.025786024632721415,1.0,-1,False
1192,48.27045938968862,0,3416.5841214582656,0.11610904078180384,1.0,-1,False
1193,12.077655628330987,0,4870.683508911133,-0.018507413487693865,1.0,-1,False
1194,18.654707485439562,0,3792.980957912869,-0.13473814187935204,1.0,-1,False
1195,62.24143532167001,0,2902.244506060282,0.18508714732280673,1.0,-1,False
1196,24.30415682525124,0,4404.69151345147,0.09599604095286243,1.0,-1,False
1197,45.48556344477441,0,3590.510404010349,0.09141111582039027,1.0,-1,False
1198,29.0919159753572,0,4188.742783406576,-0.051068217823695805,1.0,-1,False
1199,44.05932010924619,0,3424.8075164455836,0.08412994584977342,1.0,-1,False
1200,31.78008340445504,0,4174.184226413303,-0.007236179280088335,1.0,-1,False
1201,36.54468956791666,0,3084.979203915066,0.008032314021228457,1.0,-1,False
1202,13.664537598196672,0,4264.26712568495,0.005396444965089257,1.0,-1,False
1203,64.9196482639367,1,2605.425469280159,0.38805055942464567,1.0,454,True
1204,66.82079767836332,1,2420.516543634878,0.46533787107294516,1.0,434,True
1205,105.23951441657874,1,4370.59659453557,0.21619294535851932,1.0,316,True
1206,81.5990189634777,1,5166.497418096734,0.14571426813694785,1.0,426,True
1207,85.2411877518481,1,3821.0279042790444,0.08230066903831511,1.0,318,True
1208,12.532942738007096,0,2218.7119938490127,-0.06788068800458051,1.0,-1,False
1209,18.64557636940701,0,4382.310403221978,0.005186433597506645,1.0,-1,False
1210,12.910935941769669,0,4735.285090518528,0.013931356498732284,1.0,-1,False
1211,64.35570515243023,1,2435.065619104196,0.485109529438787,1.0,440,True
1212,41.59932865027177,0,2795.620161098904,-0.02674355176601643,1.0,-1,False
1213,50.22246955570478,0,3518.7643568166095,0.09412624170971362,1.0,-1,False
1214,65.231715923129,1,2273.9587231296064,0.5498922384749173,1.0,451,True
1215,29.514090641193512,0,3242.314139260186,0.06573043487684724,1.0,-1,False
1216,21.68147452726705,0,3884.71831322564,0.08691023994459506,1.0,-1,False
1217,85.25333059456996,1,4028.509384139957,0.10573483288762542,1.0,383,False
1218,92.07125060705185,1,3165.699724531636,0.06638234871484605,1.0,316,True
1219,9.596379698801435,0,4501.0737876213925,-0.038329848877021705,1.0,-1,False
1220,32.314849432863824,0,4201.625191802978,-0.007561585308802831,1.0,-1,False
1221,19.635966832340166,0,3811.4023331536187,0.08390234993518687,1.0,-1,False
1222,16.295707566083497,0,3342.7331859079995,0.002771815771314626,1.0,-1,False
1223,40.67900526169278,0,3169.0075098843045,0.08995452270154299,1.0,-1,False
1224,14.556565333993943,0,4172.267932128906,0.0416634793143506,1.0,-1,False
1225,31.467065649707788,0,3510.6002455308703,0.03722374639945984,1.0,-1,False
1226,39.01599105947022,0,3531.3776484934488,0.10906914347658231,1.0,-1,False
1227,39.04043457727173,0,3344.6745610555013,0.02904735405201791,1.0,-1,False
1228,25.31769468973279,0,4253.894395412869,0.013628412056762802,1.0,-1,False
1229,35.845957369313425,0,3308.7736509195965,0.04935382824592024,1.0,-1,False
1230,56.10807708748782,0,3577.062817586263,0.06840931273104313,1.0,-1,False
1231,26.085675419996484,0,4176.8371484035915,0.048530222916742784,1.0,-1,False
1232,48.91674124369754,0,3485.093509004381,0.07701989301444781,1.0,-1,False
1233,99.82576764281693,1,3111.3475759485777,0.12176117554444614,1.0,316,False
1234,23.167008707145968,0,4119.4703825293645,-0.027710312941441467,1.0,-1,False
1235,38.369276707843476,0,3818.3916110314262,0.1017738147637768,1.0,-1,False
1236,107.15395888848319,1,4036.3910725006103,0.07585978073454462,1.0,3512,False
1237,19.84616567779102,0,2829.734586766561,0.07743391966982421,1.0,-1,False
1238,24.23114590213194,0,4088.6341986762154,-0.005528165903451736,1.0,-1,False
1239,14.443493352071034,0,4967.311385701498,-0.010707669080616648,1.0,-1,False
1240,35.80178882901803,0,3639.808635745578,-0.05827380637342382,1.0,-1,False
1241,28.43278654660842,0,3703.063514743381,-0.07512302578172643,1.0,-1,False
1242,60.86297679586004,0,2905.000178604126,0.11765255235216399,1.0,-1,False
1243,35.43999044925737,0,3557.0759206814237,0.044226789377733236,1.0,-1,False
1244,33.24776706974477,0,3153.8058960469566,0.02090459607006374,1.0,-1,False
1245,-2.397301822814154,0,4814.829898003472,-0.1446624987366441,1.0,-1,False
1246,46.33171376234835,0,3756.1238370513915,0.07304865950910122,1.0,-1,False
1247,25.224105981632896,0,4185.5419583468965,-0.020721623586772087,1.0,-1,False
1248,35.82737980365154,0,2798.9957274627686,-0.01107642129691764,1.0,-1,False
1249,30.712028767343494,0,3212.8308680216473,0.04782424642593671,1.0,-1,False
1250,25.603819089974895,0,2821.310687772963,0.04411549064918492,1.0,-1,False
1251,26.603878235205016,0,3514.4606749979653,-0.023305434899270443,1.0,-1,False
1252,1.7609592128626517,0,4252.524964463975,0.022877676381370594,1.0,-1,False
1253,18.37334029794822,0,4718.679366794162,-0.03951666297523641,1.0,-1,False
1254,98.38793657733234,1,3853.922295426659,0.07910753843638625,1.0,316,True
1255,54.169987332300046,0,3382.0951659096613,0.12010209642239918,1.0,-1,False
1256,25.864181142135955,0,4509.335791422526,-0.026364836134792617,1.0,-1,False
1257,35.46464807834857,0,3803.718109190199,-0.06137072081787563,1.0,-1,False
1258,88.36098283902177,1,4588.315627218628,-0.016810153611321585,1.0,1427,False
1259,27.914037039961567,0,3678.2649036661783,-0.0028745797100257027,1.0,-1,False
1260,35.059453217889335,0,3603.5217484029135,0.04626236528750774,1.0,-1,False
1261,18.552695191298763,0,4634.146275363499,0.046418781739525405,1.0,-1,False
1262,34.6896220353349,0,3652.278390511407,0.07106557418902715,1.0,-1,False
1263,35.56649397046987,0,3707.3672207980685,0.033453500531678504,1.0,-1,False
1264,35.93961803927379,0,3049.100311609904,0.10310091041102068,1.0,-1,False
1265,17.77354651930265,0,4769.080345255534,0.025117039659978926,1.0,-1,False
1266,39.53149785365029,0,3886.8802095625138,-0.04399317012168467,1.0,-1,False
1267,20.55798873172719,0,3924.936377190484,0.048692028344974256,1.0,-1,False
1268,9.34227836238566,0,4390.962332509359,-0.07408054622064811,1.0,-1,False
1269,57.82250523448194,0,3079.6659270731607,0.12302335501118149,1.0,-1,False
1270,21.025960794637914,0,4976.34182413737,-0.030471969906890686,1.0,-1,False
1271,36.656524362469845,0,3775.6912128024633,0.04624478561583803,1.0,-1,False
1272,30.26665745679735,0,4216.38205186632,-0.02167072904531475,1.0,-1,False
1273,94.22433882603602,1,3495.5001446502683,0.0434828386043082,1.0,2029,False
1274,32.9616774033544,0,2794.253261320326,0.013978467199776787,1.0,-1,False
1275,31.457342759916745,0,3629.2033735656737,0.053717257133620376,1.0,-1,False
1276,38.26848237600587,0,3575.022530653212,0.005352756089511483,1.0,-1,False
1277,12.955259412000673,0,4038.5183936903213,-0.05055249190863429,1.0,-1,False
1278,109.55097333375085,1,4072.4818595214842,0.1306688733302406,1.0,2933,False
1279,103.14282665113409,1,3478.7845020381815,0.06698572209281747,1.0,316,False
1280,28.53157850767309,0,3840.5526993221706,0.0013950765778200649,1.0,-1,False
1281,35.521296449018294,0,3431.983895857069,0.039851246367583776,1.0,-1,False
1282,30.285474105718293,0,3965.825585242377,0.03640030320169495,1.0,-1,False
1283,64.89798627879078,1,2644.29129276673,0.42434797259193147,1.0,444,True
1284,19.782973386483572,0,4477.843165232341,-0.039889214771335696,1.0,-1,False
1285,58.71219455774465,0,3241.4383805041844,0.06544353097872874,1.0,-1,False
1286,35.76211610417072,0,4103.608037863837,-0.005506792165364863,1.0,-1,False
1287,33.565082947058116,0,3581.373939751519,0.009408173778517973,1.0,-1,False
1288,37.20805199865961,0,4200.381855163574,0.032144726848394686,1.0,-1,False
1289,39.50960966252896,0,4204.7525986311175,0.06252885093964222,1.0,-1,False
1290,35.42654685416813,0,3017.6166127438014,0.05285422660830793,1.0,-1,False
1291,22.744040316423288,0,3736.497864888509,-0.0062962608005101275,1.0,-1,False
1292,14.32723892442866,0,4316.998005981445,-0.08226010457463821,1.0,-1,False
1293,33.699704114429366,0,3745.6899142456055,0.12414244109481741,1.0,-1,False
1294,32.11690325140719,0,3975.9936697218154,-0.08109632911005368,1.0,-1,False
1295,15.711696929128752,0,4560.896596137153,-0.012989952573989286,1.0,-1,False
1296,-12.209745958017045,0,5006.461126302083,-0.12293644428741471,1.0,-1,False
1297,29.133824073637793,0,4097.298546642727,0.03230514500305718,1.0,-1,False
1298,31.196121393015023,0,3508.186523776584,0.04719719872638557,1.0,-1,False
1299,32.94440058225327,0,3636.9220850541856,0.02122512840061164,1.0,-1,False
1300,10.111402815494214,0,4528.394257541233,0.030872148579316368,1.0,-1,False
1301,22.447799691235765,0,3913.2019949001738,-0.0614225861916,1.0,-1,False
1302,34.79446422862289,0,4653.44437866211,0.016259967220555862,1.0,-1,False
1303,32.65648082099849,0,4090.2919191148544,-0.0018179387269143868,1.0,-1,False
1304,29.994526387045788,0,3820.5908208550345,0.005800335522936722,1.0,-1,False
1305,30.68952411212163,0,3622.9274977874757,0.07752636613070435,1.0,-1,False
1306,14.257092559835026,0,4012.2419000074597,-0.091473641556222,1.0,-1,False
1307,19.64947131537615,0,3833.131429409451,-0.004341215432972502,1.0,-1,False
1308,21.600986538347506,0,4258.494387478298,-0.027342515688299804,1.0,-1,False
1309,43.65308209929531,0,3624.0521458095973,0.011333785480916654,1.0,-1,False
1310,38.852604824923404,0,2771.2277645195854,0.04820414477907535,1.0,-1,False
1311,-1.8420266841732458,0,4430.637144639757,-0.08318152284235111,1.0,-1,False
1312,34.34440847484929,0,3882.8180185784236,-0.014373500784293154,1.0,-1,False
1313,21.612740710812695,0,3786.5510981326634,0.023366489884348186,1.0,-1,False
1314,24.325812097820855,0,3946.423655666775,-0.07884029804910016,1.0,-1,False
1315,9.156980155967084,0,4502.031823866102,0.006693425498920583,1.0,-1,False
1316,29.631721921393538,0,4370.572476645576,-0.04617698476005494,1.0,-1,False
1317,34.11286111381968,0,4219.557204115126,0.07659797216531135,1.0,-1,False
1318,39.42840072601657,0,4387.7559015062125,0.09218109736506853,1.0,-1,False
1319,64.54848927739336,1,2471.9862144348467,0.49854728385516284,1.0,443,True
1320,20.14320933140814,0,2034.023363986545,0.08409681280605986,1.0,-1,False
1321,46.53407925375525,0,3266.3294941287572,0.10986214927561781,1.0,-1,False
1322,8.254778553410896,0,4895.344615275065,-0.06928626796982118,1.0,-1,False
1323,19.359485330777225,0,4094.106268344455,0.040914662244063545,1.0,-1,False
1324,29.99657347723179,0,4128.911245795356,0.07846407914005492,1.0,-1,False
1325,19.06023008256556,0,4209.988035515679,0.0813755520439655,1.0,-1,False
1326,27.050743309816568,0,3757.5967302788627,-0.016710532529816392,1.0,-1,False
1327,19.359082632668315,0,4419.118193596734,0.05206384968316545,1.0,-1,False
1328,18.069778190403976,0,4346.939722154405,-0.007530266865441161,1.0,-1,False
1329,35.61166673578339,0,3262.430157945421,0.020928737895268973,1.0,-1,False
1330,65.88118533723699,1,2272.469048350003,0.5793179529688778,1.0,446,True
1331,24.949824928469045,0,3428.3246701558433,0.020791796898378782,1.0,-1,False
1332,85.49061726424455,1,5020.164814598942,0.008775279919313395,1.0,317,True
1333,19.040104089337273,0,4029.8583558824325,0.01477335340037017,1.0,-1,False
1334,20.94350974692074,0,4139.752710944282,0.005574234106671712,1.0,-1,False
1335,21.627825824865088,0,4815.9169781918,0.004998748312355019,1.0,-1,False
1336,91.47162612589067,1,4783.460253811311,0.09228354115330585,1.0,316,True
1337,51.95038245097963,0,3361.8244571855334,0.08503166394089931,1.0,-1,False
1338,17.212774802162976,0,4655.590531480577,0.038639496537895564,1.0,-1,False
1339,22.459105273248895,0,3744.2465735880533,-0.09727306406602211,1.0,-1,False
1340,32.940436993634,0,3699.5441996426052,0.0010452135601048617,1.0,-1,False
1341,12.074239610541957,0,4223.020611572266,-0.10828512593324376,1.0,-1,False
1342,34.28779527002394,0,3065.4933766174317,-0.001097976035477283,1.0,-1,False
1343,15.092329658847236,0,4134.2636552259655,0.04146494814498712,1.0,-1,False
1344,44.481210710863174,0,3642.85629989624,0.03170572587479708,1.0,-1,False
1345,14.956062424076277,0,4301.932522515191,0.054335837688090076,1.0,-1,False
1346,18.3395963346507,0,4457.270101292928,0.0016046221335353848,1.0,-1,False
1347,25.797659090536396,0,3347.608508029514,0.08556017895659251,1.0,-1,False
1348,40.11786512538059,0,3972.614330910577,0.01642606709867121,1.0,-1,False
1349,41.424532700861036,0,3780.929429948595,0.04733339856608331,1.0,-1,False
1350,102.26955229062621,1,3117.6896838893304,0.0010490175663665725,1.0,1156,False
1351,65.60461241221242,1,2609.45188531643,0.4151710262976405,1.0,460,True
1352,29.450184410887108,0,4135.737211964925,-0.02706758831463958,1.0,-1,False
1353,11.884605911986627,0,4428.114233601888,-0.0470143252433061,1.0,-1,False
1354,21.748463746203857,0,3926.8227487776016,0.019214987518078284,1.0,-1,False
1355,40.1867443939156,0,3752.7167766486273,0.09942882663964862,1.0,-1,False
1356,33.377616036322294,0,3777.690191192627,0.03350536694656411,1.0,-1,False
1357,102.15991898032158,1,3626.5571196196047,0.10526168253959686,1.0,440,False
1358,34.700604308455695,0,3117.4689012739395,0.08264018046928363,1.0,-1,False
1359,12.18686221639336,0,4738.542780965169,0.03879947517804491,1.0,-1,False
1360,64.55037960012352,1,2439.635063079712,0.4819371427722693,1.0,434,True
1361,33.206268041973445,0,3613.126115459866,0.05483308756455598,1.0,-1,False
1362,30.972085791277507,0,3913.3358433363173,0.03627130812473802,1.0,-1,False
1363,24.202465183267996,0,3914.4948680284288,-0.060869618344651016,1.0,-1,False
1364,40.00805152033629,0,3831.3016829088,0.06121590791528029,1.0,-1,False
1365,23.82324564376461,0,3585.926418287489,-0.015009721975446963,1.0,-1,False
1366,41.42724786390903,0,4030.7750806003146,0.14033367257380935,1.0,-1,False
1367,20.596236930128136,0,3988.5505478752984,-0.07301126207413391,1.0,-1,False
1368,32.25857054633804,0,3819.9320702531604,0.058809796475947626,1.0,-1,False
1369,37.38112872578062,0,3190.6334189181857,0.05603895052878619,1.0,-1,False
1370,65.48361403798856,1,2174.894234812482,0.4891558322453906,1.0,442,True
1371,64.74133889565601,1,2308.609089649085,0.504416991701065,1.0,456,True
1372,102.12099606175254,1,3032.846510703906,0.08325229732233091,1.0,317,False
1373,32.997766207160254,0,3284.6395998213025,0.004801406870533861,1.0,-1,False
1374,5.712769636038241,0,3623.6108758714463,0.10531457911594772,1.0,-1,False
1375,73.76801693400166,1,2131.2389380753148,0.8442069887940412,1.0,316,True
1376,26.3973025064356,0,4249.131013946533,0.002483533526828978,1.0,-1,False
1377,18.88946382469001,0,4450.899397786458,-0.026099228007240325,1.0,-1,False
1378,30.541123891198477,0,3440.3663585917157,0.0027696157629058388,1.0,-1,False
1379,112.59659464230097,1,4273.2658476013185,0.024993810746981763,1.0,2620,False
1380,45.35072824251938,0,3775.6913874647353,0.09725452824023605,1.0,-1,False
1381,11.154648696606051,0,4475.395337795681,0.015739956607010552,1.0,-1,False
1382,36.09611161739548,0,3276.2795226372614,0.008654043632721166,1.0,-1,False
1383,16.684364629936486,0,4642.383835991754,-0.0008996272748400871,1.0,-1,False
1384,76.66071328012747,1,2966.2477109756264,0.11407855384172406,1.0,317,True
1385,18.696662019869798,0,2176.4523553127715,0.07097509443367017,1.0,-1,False
1386,45.544117163156145,0,3599.3741371748183,0.07265924643898163,1.0,-1,False
1387,28.23918627886906,0,4084.092055689494,0.08161289573837874,1.0,-1,False
1388,26.925193081214502,0,3776.064149339464,0.011499555421339918,1.0,-1,False
1389,35.60438378083022,0,3423.9231948513457,0.03461971067456438,1.0,-1,False
1390,120.60855994788079,1,3767.0317274902345,0.1249692905056203,1.0,2647,False
1391,35.85593328657342,0,3006.505084482829,0.012991529068741431,1.0,-1,False
1392,21.500796808743317,0,4203.33490665012,-0.07095920486045847,1.0,-1,False
1393,36.11668260000401,0,3268.035846133762,0.02448166760688764,1.0,-1,False
1394,24.291507935351888,0,3221.4728966267903,0.014554990209128139,1.0,-1,False
1395,27.404677825434177,0,3910.216637573242,0.11627192062895726,1.0,-1,False
1396,18.00538842052745,0,3973.3287603759763,0.07082135174290873,1.0,-1,False
1397,46.818441845317196,0,3299.790673828125,0.03729653762523311,1.0,-1,False
1398,10.341643403316406,0,4414.787680324978,0.066761247811438,1.0,-1,False
1399,34.8297768296919,0,3838.921717054579,0.06776680838677243,1.0,-1,False
1400,51.33760729471964,0,3631.680314186944,0.05715243151870608,1.0,-1,False
1401,39.90178328977174,0,3676.630228720771,0.019565717754982566,1.0,-1,False
1402,20.8352452664032,0,3824.358998735216,0.03749984255151099,1.0,-1,False
1403,22.37159251628389,0,4078.0945025634765,0.07203542387643312,1.0,-1,False
1404,15.563358171560846,0,3996.642893286811,-0.021954486207994502,1.0,-1,False
1405,20.26933934040121,0,4184.015562405057,-0.04880658781849585,1.0,-1,False
1406,25.39903720706304,0,2944.6357307603625,-0.003932121098833805,1.0,-1,False
1407,7.596087074961817,0,3795.27239654541,0.00035888913026105404,1.0,-1,False
1408,38.33704295612379,0,3523.7588118150497,-0.0344459949054807,1.0,-1,False
1409,39.76154121155299,0,3239.879319068061,-0.015720160191061344,1.0,-1,False
1410,39.75499120767913,0,3132.270787811279,0.017594343925173034,1.0,-1,False
1411,36.84794245942984,0,3049.5823269229463,0.07143037393328591,1.0,-1,False
1412,17.769444220162548,0,2574.331916478475,-0.02535353116857247,1.0,-1,False
1413,47.88452903497024,0,3497.880552300347,0.13575186477980525,1.0,-1,False
1414,23.134395970342418,0,3979.442918158637,-0.010705318946889343,1.0,-1,False
1415,47.173097568672176,0,3376.3567988840737,0.0343264429029336,1.0,-1,False
1416,34.861654576300836,0,4054.039785232544,0.032107806130544404,1.0,-1,False
1417,11.768531124042557,0,4792.426577351888,0.03301456057101152,1.0,-1,False
1418,38.922391554595556,0,3864.715687408447,0.02767045067445401,1.0,-1,False
1419,41.44329803526367,0,3528.181625637478,0.001967136892231388,1.0,-1,False
1420,31.554635888660094,0,4085.795243089464,0.09233928835006534,1.0,-1,False
1421,64.92233571331268,1,2263.4595173180974,0.5734405824376559,1.0,439,True
1422,22.22557495464186,0,2233.2418312157524,0.12493361026443178,1.0,-1,False
1423,-6.267349534736249,0,5019.259384426541,-0.0024077302070994243,1.0,-1,False
1424,49.393909442440055,0,3661.4985179519654,0.050286588552698956,1.0,-1,False
1425,81.9848462269994,1,4167.168868948667,0.0065009085108696674,1.0,318,True
1426,28.83447921462638,0,3878.523120320638,-0.022644191673235683,1.0,-1,False
1427,33.8444414918172,0,4032.153377532959,0.14049478696060153,1.0,-1,False
1428,22.24394943228707,0,3214.4815312364367,0.0900178908280375,1.0,-1,False
1429,40.751009338566185,0,4081.9368617418077,0.11143948677383984,1.0,-1,False
